,Key,date,season,away,home,Away Line Close,Away Odds Close,Home Odds Close,point_diff,win,cover,eloaway,elohome,eloaway_lag1,elohome_lag1,eloaway_lag2,elohome_lag2
1141,2018-12-30htxjax,2018-12-30,2018,jax,htx,7.0,3.6,1.31,-17,0,0,1456.19921865831,1559.92800784938,1338.15088771744,1556.62531137653,1359.34734865418,1541.91248512539
1142,2018-12-30kanrai,2018-12-30,2018,rai,kan,14.0,7.5,1.1,-32,0,0,1357.6783174255,1686.46304325257,1325.80786249471,1708.99267712725,1349.84180000882,1721.86422848058
1143,2018-12-30minchi,2018-12-30,2018,chi,min,6.0,3.1,1.4,14,1,1,1635.9725612995398,1590.11492324218,1626.03271957678,1559.5005982156508,1612.37698862823,1547.40449125288
1144,2018-12-30norcar,2018-12-30,2018,car,nor,7.5,3.8,1.27,19,1,1,1291.46520045481,1591.05031782948,1321.33931491458,1718.93220307322,1520.68145387421,1722.90579112464
1145,2018-12-30nwenyj,2018-12-30,2018,nyj,nwe,14.0,6.5,1.12,-35,0,0,1342.51933385612,1624.38351697108,1347.559351072759,1628.41573641597,1353.7105068874798,1650.91916228147
1146,2018-12-30nygdal,2018-12-30,2018,dal,nyg,7.0,3.6,1.31,1,1,1,1571.56091369057,1418.55032139895,1559.89218592961,1411.76387981465,1602.79742240624,1448.054972570162
1147,2018-12-30oticlt,2018-12-30,2018,clt,oti,-4.5,1.43,2.9,16,1,1,1568.9146902694,1486.85889046898,1562.81801233412,1551.442017077134,1535.62148347138,1526.98167118873
1148,2018-12-30pitcin,2018-12-30,2018,cin,pit,14.0,6.5,1.12,-3,0,1,1312.91312844777,1612.80266313237,1320.76838472187,1615.6739698459,1300.96742664663,1605.59177757053
1149,2018-12-30ramsfo,2018-12-30,2018,sfo,ram,10.5,4.75,1.2,-16,0,0,1328.49634522661,1630.90424647092,1333.03364220477,1614.131833373387,1303.0196320978798,1645.96173902829
1150,2018-12-30ravcle,2018-12-30,2018,cle,rav,7.0,3.65,1.3,-2,0,1,1469.31850826233,1595.69023444818,1443.34162580473,1558.27161644861,1437.68142059854,1543.74376376285
1151,2018-12-30seacrd,2018-12-30,2018,crd,sea,14.5,7.25,1.1,-3,0,1,1275.62782742648,1609.54696603254,1287.13635252054,1581.51462064584,1313.2636076784602,1601.8806157465349
1152,2018-12-30tamatl,2018-12-30,2018,atl,tam,-3.0,1.66,2.3,2,1,0,1528.12757512371,1421.82957412163,1494.60045348864,1425.51865299936,1476.77236154811,1442.58535190335
1153,2018-12-30wasphi,2018-12-30,2018,phi,was,-6.0,1.38,3.15,24,1,1,1591.1172458285698,1344.57179733442,1567.19128502022,1352.8968956510598,1531.211414253,1325.42773548412
1154,2019-01-05dalsea,2019-01-05,2018,sea,dal,2.5,2.3,1.66,-2,0,1,1597.74450692067,1583.7017248982302,1609.54696603254,1571.56091369057,1581.51462064584,1559.89218592961
1155,2019-01-05htxclt,2019-01-05,2018,clt,htx,1.5,2.05,1.8,14,1,1,1606.45843054638,1573.72775283069,1568.9146902694,1559.92800784938,1562.81801233412,1556.62531137653
1156,2019-01-06chiphi,2019-01-06,2018,phi,chi,6.5,3.4,1.33,1,1,1,1614.85884939141,1666.75267695737,1591.1172458285698,1635.9725612995398,1567.19128502022,1626.03271957678
1157,2019-01-06ravsdg,2019-01-06,2018,sdg,rav,2.5,2.3,1.66,6,1,1,1606.82243356223,1608.1932446447302,1593.54434490351,1595.69023444818,1642.56324375958,1558.27161644861
1158,2019-01-12kanclt,2019-01-12,2018,clt,kan,4.0,2.7,1.5,-18,0,0,1632.93591799486,1687.4138210192,1606.45843054638,1686.46304325257,1568.9146902694,1708.99267712725
1159,2019-01-12ramdal,2019-01-12,2018,dal,ram,7.0,3.7,1.29,-8,0,0,1595.53359018401,1642.02894983183,1583.7017248982302,1630.90424647092,1571.56091369057,1614.131833373387
1160,2019-01-13norphi,2019-01-13,2018,phi,nor,8.0,4.1,1.25,-6,0,1,1624.6602906424,1675.97284774744,1614.85884939141,1591.05031782948,1591.1172458285698,1718.93220307322
1161,2019-01-13nwesdg,2019-01-13,2018,sdg,nwe,3.5,2.7,1.5,-13,0,0,1631.01477822188,1636.96320524116,1606.82243356223,1624.38351697108,1593.54434490351,1628.41573641597
1162,2019-01-20kannwe,2019-01-20,2018,nwe,kan,3.0,2.5,1.58,6,1,1,1665.9494577292398,1700.29335320135,1636.96320524116,1687.4138210192,1624.38351697108,1686.46304325257
1163,2019-01-20norram,2019-01-20,2018,ram,nor,3.0,2.45,1.6,3,1,1,1651.01164562084,1687.83719780434,1642.02894983183,1675.97284774744,1630.90424647092,1591.05031782948
1164,2019-09-19jaxoti,2019-09-19,2019,oti,jax,-2.0,1.76,2.1,-13,0,0,1540.4291352943203,1323.692724420983,1555.95876471058,1313.8337573093677,1517.92211282726,1469.64142257097
1165,2019-09-22bufcin,2019-09-22,2019,cin,buf,6.0,3.3,1.35,-4,0,1,1396.6313630761078,1501.0038792320183,1432.9746749059186,1469.122025473078,1427.31134053767,1461.24611609252
1166,2019-09-22cleram,2019-09-22,2019,ram,cle,-4.0,1.45,2.8,7,1,1,1631.7819313847729,1448.6897502751754,1604.8203569969814,1419.444646191882,1595.99001591916,1463.54472894131
1167,2019-09-22cltatl,2019-09-22,2019,atl,clt,1.5,2.05,1.8,-3,0,0,1521.909454105042,1541.3764151669388,1508.8021399659694,1526.389344041477,1531.23603183883,1533.48699857218
1168,2019-09-22crdcar,2019-09-22,2019,car,crd,2.5,2.25,1.68,18,1,1,1341.8595158166534,1386.926152335325,1501.1274945988223,1389.1342156592184,1520.83434393856,1389.44875505555
1169,2019-09-22dalmia,2019-09-22,2019,mia,dal,21.5,16.0,1.02,-25,0,0,1297.3678302973008,1610.9962055233068,1392.3059212232931,1582.1710151600685,1427.9496783792702,1551.28614270287
1170,2019-09-22gnbden,2019-09-22,2019,den,gnb,7.0,3.9,1.27,-11,0,0,1426.0501979500266,1506.057395764915,1430.991843316455,1486.7031641148635,1451.32350888217,1458.00982946422
1171,2019-09-22kanrav,2019-09-22,2019,rav,kan,5.0,2.95,1.42,-5,0,0,1622.7397490903206,1665.0253119734996,1604.74988854353,1639.3391849432476,1561.29021058681,1609.0476091476098
1172,2019-09-22minrai,2019-09-22,2019,rai,min,9.0,4.5,1.22,-20,0,0,1406.297823931922,1531.5757037120145,1430.3695213706849,1557.2923061270576,1401.88682446619,1538.79177386012
1173,2019-09-22nwenyj,2019-09-22,2019,nyj,nwe,21.0,15.5,1.03,-16,0,1,1260.7814381429075,1689.8133889177084,1341.45948455344,1673.0937262405864,1384.89372502725,1646.2401056900198
1174,2019-09-22phidet,2019-09-22,2019,det,phi,4.0,2.8,1.45,3,1,1,1510.9354338649202,1574.6555009145504,1493.341108828413,1600.2725508186393,1485.55462585907,1584.11436266248
1175,2019-09-22sdghtx,2019-09-22,2019,htx,sdg,3.0,2.4,1.62,7,1,1,1511.855565431684,1583.4012803715132,1516.72960976605,1601.3047684637295,1521.16741382883,1583.35975005742
1176,2019-09-22seanor,2019-09-22,2019,nor,sea,5.0,3.05,1.4,6,1,1,1500.9592187614303,1586.9759325481778,1628.7813344311264,1566.505589533,1618.61561843034,1566.83966780245
1177,2019-09-22sfopit,2019-09-22,2019,pit,sfo,6.0,3.4,1.33,-4,0,1,1395.7793482498944,1497.7138808371196,1556.1859642391576,1454.691839661277,1583.93762437322,1423.2510230593
1178,2019-09-22tamnyg,2019-09-22,2019,nyg,tam,5.0,3.05,1.4,1,1,1,1367.471065725304,1428.2589433253888,1432.7180738210234,1399.373283899939,1441.33477774669,1446.92392834277
1179,2019-09-23waschi,2019-09-23,2019,chi,was,-5.0,1.41,3.0,16,1,1,1555.4061585540703,1431.234629106986,1549.3170769740343,1447.8302492352886,1594.87089326578,1444.43409515899
1180,2019-09-26gnbphi,2019-09-26,2019,phi,gnb,3.5,2.7,1.5,7,1,1,1554.7586769870702,1520.1686333257237,1574.6555009145504,1506.057395764915,1600.2725508186393,1486.7031641148635
1181,2019-09-29atloti,2019-09-29,2019,oti,atl,3.5,2.55,1.57,14,1,1,1503.3514726232463,1519.8574193575737,1540.4291352943203,1521.909454105042,1555.95876471058,1508.8021399659694
1182,2019-09-29bufnwe,2019-09-29,2019,nwe,buf,-7.0,1.3,3.65,6,1,0,1695.093253484185,1510.086283845869,1689.8133889177084,1501.0038792320183,1673.0937262405864,1469.122025473078
1183,2019-09-29chimin,2019-09-29,2019,min,chi,1.0,1.95,1.86,-10,0,0,1546.5065356077882,1579.2035759646476,1531.5757037120145,1555.4061585540703,1557.2923061270576,1549.3170769740343
1184,2019-09-29cltrai,2019-09-29,2019,rai,clt,6.0,3.15,1.38,7,1,1,1394.889480305885,1561.48713526064,1406.297823931922,1541.3764151669388,1430.3695213706849,1526.389344041477
1185,2019-09-29crdsea,2019-09-29,2019,sea,crd,-5.5,1.41,3.0,17,1,1,1581.5695025425202,1356.6587914432691,1586.9759325481778,1386.926152335325,1566.505589533,1389.1342156592184
1186,2019-09-29denjax,2019-09-29,2019,jax,den,2.5,2.25,1.68,2,1,1,1370.5737718063,1403.2872049499072,1323.692724420983,1426.0501979500266,1313.8337573093677,1430.991843316455
1187,2019-09-29detkan,2019-09-29,2019,kan,det,-7.0,1.26,4.0,4,1,0,1683.9007872259267,1529.1702224768028,1665.0253119734996,1510.9354338649202,1639.3391849432476,1493.341108828413
1188,2019-09-29htxcar,2019-09-29,2019,car,htx,5.0,3.05,1.4,6,1,1,1387.725680718656,1551.5893987436305,1341.8595158166534,1511.855565431684,1501.1274945988223,1516.72960976605
1189,2019-09-29miasdg,2019-09-29,2019,sdg,mia,-15.0,1.1,7.25,20,1,1,1554.0980857843,1288.0980749068365,1583.4012803715132,1297.3678302973008,1601.3047684637295,1392.3059212232931
1190,2019-09-29nordal,2019-09-29,2019,dal,nor,-2.5,1.68,2.25,-2,0,0,1617.392765512852,1534.4860548880888,1610.9962055233068,1500.9592187614303,1582.1710151600685,1628.7813344311264
1191,2019-09-29nygwas,2019-09-29,2019,was,nyg,3.0,2.5,1.58,-21,0,0,1407.6347773974082,1388.9845448276626,1431.234629106986,1367.471065725304,1447.8302492352886,1432.7180738210234
1192,2019-09-29ramtam,2019-09-29,2019,tam,ram,9.0,4.5,1.22,15,1,1,1422.2336544078664,1644.7395247353631,1428.2589433253888,1631.7819313847729,1399.373283899939,1604.8203569969814
1193,2019-09-29ravcle,2019-09-29,2019,cle,rav,7.0,3.75,1.28,15,1,1,1428.7255778371295,1609.4365553537564,1448.6897502751754,1622.7397490903206,1419.444646191882,1604.74988854353
1194,2019-09-30pitcin,2019-09-30,2019,cin,pit,3.5,2.65,1.54,-24,0,0,1386.903367867914,1387.9477578238177,1396.6313630761078,1395.7793482498944,1432.9746749059186,1556.1859642391576
1195,2019-10-03searam,2019-10-03,2019,ram,sea,1.5,2.05,1.8,-1,0,1,1597.3684320321124,1593.1648691913942,1644.7395247353631,1581.5695025425202,1631.7819313847729,1586.9759325481778
1196,2019-10-06carjax,2019-10-06,2019,jax,car,3.0,2.5,1.58,-7,0,0,1386.9497578869386,1422.4036668686483,1370.5737718063,1387.725680718656,1323.692724420983,1341.8595158166534
1197,2019-10-06cincrd,2019-10-06,2019,crd,cin,3.0,2.45,1.6,3,1,1,1340.5939080653386,1357.938315251239,1356.6587914432691,1386.903367867914,1386.926152335325,1396.6313630761078
1198,2019-10-06dalgnb,2019-10-06,2019,gnb,dal,3.0,2.65,1.54,10,1,1,1506.016279282391,1603.6399182087184,1520.1686333257237,1617.392765512852,1506.057395764915,1610.9962055233068
1199,2019-10-06htxatl,2019-10-06,2019,atl,htx,4.0,2.75,1.47,-21,0,0,1485.13005075918,1516.6402539356366,1519.8574193575737,1551.5893987436305,1521.909454105042,1511.855565431684
1200,2019-10-06kanclt,2019-10-06,2019,clt,kan,10.5,5.5,1.16,6,1,1,1527.1751995561722,1695.579555451446,1561.48713526064,1683.9007872259267,1541.3764151669388,1665.0253119734996
1201,2019-10-06nortam,2019-10-06,2019,tam,nor,3.0,2.4,1.62,-7,0,0,1486.778905754447,1540.4773765568148,1422.2336544078664,1534.4860548880888,1428.2589433253888,1500.9592187614303
1202,2019-10-06nygmin,2019-10-06,2019,min,nyg,-5.5,1.41,3.0,18,1,1,1526.8644614497578,1415.213257228027,1546.5065356077882,1388.9845448276626,1531.5757037120145,1367.471065725304
1203,2019-10-06otibuf,2019-10-06,2019,buf,oti,3.0,2.55,1.57,7,1,1,1487.2416182219215,1545.8670788351344,1510.086283845869,1503.3514726232463,1501.0038792320183,1540.4291352943203
1204,2019-10-06phinyj,2019-10-06,2019,nyj,phi,14.0,7.0,1.11,-25,0,0,1254.4360535535743,1580.354833519319,1260.7814381429075,1554.7586769870702,1341.45948455344,1574.6555009145504
1205,2019-10-06pitrav,2019-10-06,2019,rav,pit,-3.0,1.58,2.5,3,1,0,1563.1099976458345,1418.4444309601802,1609.4365553537564,1387.9477578238177,1622.7397490903206,1395.7793482498944
1206,2019-10-06raichi,2019-10-06,2019,chi,rai,-6.5,1.35,3.3,-3,0,0,1481.082633776861,1434.0392856044907,1579.2035759646476,1394.889480305885,1555.4061585540703,1406.297823931922
1207,2019-10-06sdgden,2019-10-06,2019,den,sdg,4.5,2.9,1.43,7,1,1,1398.165970037549,1578.5543379121116,1403.2872049499072,1554.0980857843,1426.0501979500266,1583.4012803715132
1208,2019-10-06wasnwe,2019-10-06,2019,nwe,was,-16.5,1.09,8.0,26,1,1,1695.2373522917642,1339.376169707898,1695.093253484185,1407.6347773974082,1689.8133889177084,1431.234629106986
1209,2019-10-07sfocle,2019-10-07,2019,cle,sfo,4.5,2.8,1.45,-28,0,0,1481.1782089204291,1511.186961341335,1428.7255778371295,1497.7138808371196,1448.6897502751754,1454.691839661277
1210,2019-10-10nwenyg,2019-10-10,2019,nyg,nwe,16.5,8.5,1.08,-21,0,0,1385.0156112363604,1710.904232213506,1415.213257228027,1695.2373522917642,1388.9845448276626,1695.093253484185
1211,2019-10-13clesea,2019-10-13,2019,sea,cle,1.0,2.0,1.83,4,1,1,1606.9208851745248,1440.3137969248255,1593.1648691913942,1481.1782089204291,1581.5695025425202,1428.7255778371295
1212,2019-10-13crdatl,2019-10-13,2019,atl,crd,-3.0,1.64,2.35,-1,0,0,1468.7608224357289,1369.602476000556,1485.13005075918,1340.5939080653386,1519.8574193575737,1356.6587914432691
1213,2019-10-13denoti,2019-10-13,2019,oti,den,1.5,2.0,1.83,-16,0,0,1511.0006105419898,1430.7924761632028,1545.8670788351344,1398.165970037549,1503.3514726232463,1403.2872049499072
1214,2019-10-13jaxnor,2019-10-13,2019,nor,jax,2.5,2.3,1.66,7,1,1,1565.4048408162637,1391.402015195642,1540.4773765568148,1386.9497578869386,1534.4860548880888,1370.5737718063
1215,2019-10-13kanhtx,2019-10-13,2019,htx,kan,3.5,2.7,1.5,7,1,1,1559.7023846076222,1654.6868451657413,1516.6402539356366,1695.579555451446,1551.5893987436305,1683.9007872259267
1216,2019-10-13miawas,2019-10-13,2019,was,mia,-5.5,1.4,3.05,1,1,0,1361.6903487645434,1270.75465204979,1339.376169707898,1288.0980749068365,1407.6347773974082,1297.3678302973008
1217,2019-10-13minphi,2019-10-13,2019,phi,min,3.5,2.65,1.54,-18,0,0,1584.8946994567036,1558.2106456721665,1580.354833519319,1526.8644614497578,1554.7586769870702,1546.5065356077882
1218,2019-10-13nyjdal,2019-10-13,2019,dal,nyj,-7.0,1.28,3.75,-2,0,0,1566.4429876075733,1370.5988308623369,1603.6399182087184,1254.4360535535743,1617.392765512852,1260.7814381429075
1219,2019-10-13ramsfo,2019-10-13,2019,sfo,ram,3.0,2.5,1.58,13,1,1,1536.098034818917,1595.4134895754198,1511.186961341335,1597.3684320321124,1497.7138808371196,1644.7395247353631
1220,2019-10-13ravcin,2019-10-13,2019,cin,rav,10.5,5.25,1.18,-6,0,1,1347.478772860166,1569.3791204328995,1357.938315251239,1563.1099976458345,1386.903367867914,1609.4365553537564
1221,2019-10-13sdgpit,2019-10-13,2019,pit,sdg,6.0,3.25,1.36,7,1,1,1336.0022326091212,1535.8820245134486,1418.4444309601802,1578.5543379121116,1387.9477578238177,1554.0980857843
1222,2019-10-13tamcar,2019-10-13,2019,car,tam,-2.0,1.8,2.05,11,1,1,1441.4991309337925,1470.5130320480332,1422.4036668686483,1486.778905754447,1387.725680718656,1422.2336544078664
1223,2019-10-14gnbdet,2019-10-14,2019,det,gnb,3.5,2.65,1.54,-1,0,1,1520.2470634559645,1537.205557679826,1529.1702224768028,1506.016279282391,1510.9354338649202,1520.1686333257237
1224,2019-10-17denkan,2019-10-17,2019,kan,den,-3.0,1.64,2.35,24,1,1,1616.8254959349583,1456.2523372709234,1654.6868451657413,1430.7924761632028,1695.579555451446,1398.165970037549
1225,2019-10-20atlram,2019-10-20,2019,ram,atl,-3.0,1.57,2.55,27,1,1,1546.7597040154703,1469.0475786343702,1595.4134895754198,1468.7608224357289,1597.3684320321124,1485.13005075918
1226,2019-10-20bufmia,2019-10-20,2019,mia,buf,17.0,9.0,1.07,-10,0,1,1348.374817107628,1516.6053453813208,1270.75465204979,1487.2416182219215,1288.0980749068365,1510.086283845869
1227,2019-10-20chinor,2019-10-20,2019,nor,chi,4.0,2.8,1.45,11,1,1,1582.6901289371265,1573.30286056381,1565.4048408162637,1481.082633776861,1540.4773765568148,1579.2035759646476
1228,2019-10-20cinjax,2019-10-20,2019,jax,cin,-4.0,1.5,2.7,10,1,1,1373.2426020662108,1339.9925245566758,1391.402015195642,1347.478772860166,1386.9497578869386,1357.938315251239
1229,2019-10-20clthtx,2019-10-20,2019,htx,clt,1.0,2.0,1.83,-7,0,0,1596.7894794032918,1558.2751432981097,1559.7023846076222,1527.1751995561722,1516.6402539356366,1561.48713526064
1230,2019-10-20dalphi,2019-10-20,2019,phi,dal,3.0,2.4,1.62,-27,0,0,1564.2078801053576,1550.3611139190214,1584.8946994567036,1566.4429876075733,1580.354833519319,1603.6399182087184
1231,2019-10-20detmin,2019-10-20,2019,min,det,-2.5,1.71,2.2,12,1,1,1592.5425790738725,1511.291287302431,1558.2106456721665,1520.2470634559645,1526.8644614497578,1529.1702224768028
1232,2019-10-20gnbrai,2019-10-20,2019,rai,gnb,5.5,3.1,1.4,-18,0,0,1461.4407109156589,1542.7044860398432,1434.0392856044907,1537.205557679826,1394.889480305885,1506.016279282391
1233,2019-10-20nygcrd,2019-10-20,2019,crd,nyg,3.5,2.67,1.52,6,1,1,1388.8102717746342,1373.771203617765,1369.602476000556,1385.0156112363604,1340.5939080653386,1415.213257228027
1234,2019-10-20otisdg,2019-10-20,2019,sdg,oti,2.5,2.3,1.66,-3,0,0,1509.414418284491,1477.850735178058,1535.8820245134486,1511.0006105419898,1578.5543379121116,1545.8670788351344
1235,2019-10-20searav,2019-10-20,2019,rav,sea,3.0,2.35,1.64,14,1,1,1586.4737936274105,1623.0888916264666,1569.3791204328995,1606.9208851745248,1563.1099976458345,1593.1648691913942
1236,2019-10-20wassfo,2019-10-20,2019,sfo,was,-10.0,1.2,4.75,9,1,0,1573.839264807837,1368.8606223711026,1536.098034818917,1361.6903487645434,1511.186961341335,1339.376169707898
1237,2019-10-21nyjnwe,2019-10-21,2019,nwe,nyj,-10.0,1.23,4.25,33,1,1,1718.1409462917754,1391.215329971933,1710.904232213506,1370.5988308623369,1695.2373522917642,1254.4360535535743
1238,2019-10-24minwas,2019-10-24,2019,was,min,16.5,8.5,1.08,-10,0,1,1349.65348062808,1627.1913550239185,1368.8606223711026,1592.5425790738725,1361.6903487645434,1558.2106456721665
1239,2019-10-27atlsea,2019-10-27,2019,sea,atl,-7.5,1.27,3.8,7,1,0,1580.1921792837506,1317.2254347978144,1623.0888916264666,1469.0475786343702,1606.9208851745248,1468.7608224357289
1240,2019-10-27bufphi,2019-10-27,2019,phi,buf,1.0,1.95,1.86,18,1,1,1527.6361261346824,1526.4322236659004,1564.2078801053576,1516.6053453813208,1584.8946994567036,1487.2416182219215
1241,2019-10-27chisdg,2019-10-27,2019,sdg,chi,3.5,2.67,1.52,1,1,1,1503.318777291048,1552.010327698087,1509.414418284491,1573.30286056381,1535.8820245134486,1481.082633776861
1242,2019-10-27cltden,2019-10-27,2019,den,clt,6.0,3.15,1.38,-2,0,1,1422.0490709827232,1585.4520502982914,1456.2523372709234,1558.2751432981097,1430.7924761632028,1527.1751995561722
1243,2019-10-27detnyg,2019-10-27,2019,nyg,det,6.5,3.25,1.36,-5,0,1,1341.1517821220486,1496.518453334376,1373.771203617765,1511.291287302431,1385.0156112363604,1520.2470634559645
1244,2019-10-27htxrai,2019-10-27,2019,rai,htx,6.0,3.2,1.37,-3,0,1,1451.308934589394,1573.8398560099258,1461.4407109156589,1596.7894794032918,1434.0392856044907,1559.7023846076222
1245,2019-10-27jaxnyj,2019-10-27,2019,nyj,jax,6.5,3.6,1.31,-14,0,0,1363.0391573132783,1399.7988911918642,1391.215329971933,1373.2426020662108,1370.5988308623369,1391.402015195642
1246,2019-10-27kangnb,2019-10-27,2019,gnb,kan,-5.0,1.4,3.05,7,1,1,1577.04768149779,1506.2169792425786,1542.7044860398432,1616.8254959349583,1537.205557679826,1654.6868451657413
1247,2019-10-27norcrd,2019-10-27,2019,crd,nor,12.5,5.75,1.15,-22,0,0,1407.7208922086263,1671.5688115953517,1388.8102717746342,1582.6901289371265,1369.602476000556,1565.4048408162637
1248,2019-10-27nwecle,2019-10-27,2019,cle,nwe,10.0,4.5,1.22,-14,0,0,1430.683106607785,1725.1609428578265,1440.3137969248255,1718.1409462917754,1481.1782089204291,1710.904232213506
1249,2019-10-27otitam,2019-10-27,2019,tam,oti,2.0,2.05,1.8,-4,0,0,1436.4478314767157,1497.2607488379806,1470.5130320480332,1477.850735178058,1486.778905754447,1511.0006105419898
1250,2019-10-27ramcin,2019-10-27,2019,cin,ram,12.0,6.0,1.14,-14,0,0,1317.8093344561437,1580.807531387506,1339.9925245566758,1546.7597040154703,1347.478772860166,1595.4134895754198
1251,2019-10-27sfocar,2019-10-27,2019,car,sfo,4.0,2.85,1.44,-38,0,0,1470.3085869147144,1579.964621429962,1441.4991309337925,1573.839264807837,1422.4036668686483,1536.098034818917
1252,2019-10-28pitmia,2019-10-28,2019,mia,pit,14.0,6.5,1.12,-13,0,1,1347.513849581558,1439.5170869702424,1348.374817107628,1336.0022326091212,1270.75465204979,1418.4444309601802
1253,2019-10-31crdsfo,2019-10-31,2019,sfo,crd,-10.0,1.2,4.75,3,1,0,1607.171528080191,1395.003004993294,1579.964621429962,1407.7208922086263,1573.839264807837,1388.8102717746342
1254,2019-11-03bufwas,2019-11-03,2019,was,buf,10.5,5.25,1.18,-15,0,0,1326.608865491262,1487.7414808830522,1349.65348062808,1526.4322236659004,1368.8606223711026,1516.6053453813208
1255,2019-11-03caroti,2019-11-03,2019,oti,car,3.5,2.6,1.55,-10,0,0,1508.150109446534,1433.9040736192774,1497.2607488379806,1470.3085869147144,1477.850735178058,1441.4991309337925
1256,2019-11-03dencle,2019-11-03,2019,cle,den,-4.0,1.5,2.7,-5,0,0,1425.8173015734244,1330.2674034908591,1430.683106607785,1422.0490709827232,1440.3137969248255,1456.2523372709234
1257,2019-11-03jaxhtx,2019-11-03,2019,htx,jax,1.0,1.95,1.86,23,1,1,1581.8369685346745,1424.4655747811144,1573.8398560099258,1399.7988911918642,1596.7894794032918,1373.2426020662108
1258,2019-11-03kanmin,2019-11-03,2019,min,kan,-5.5,1.41,3.0,-3,0,0,1631.5518101309128,1487.9654671525886,1627.1913550239185,1506.2169792425786,1592.5425790738725,1616.8254959349583
1259,2019-11-03mianyj,2019-11-03,2019,nyj,mia,-3.0,1.57,2.55,-8,0,0,1340.3184929053484,1334.0867404751552,1363.0391573132783,1347.513849581558,1391.215329971933,1348.374817107628
